"matrix.ncol...1..nrow...0.","matrix.ncol...1..nrow...0.","X1","X2","X3","X4","X1","X2","X3","X4","X5","X1","X2","X3","X4","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48"
"TRAPDOI128F9327982",478.01469,2.79316550295858,0.698269209370425,0.313452255737705,0.174567127192982,12,0.0893336676631119,0.303172105443036,0.0172039482719663,0.00746363876967083,-13.8332929226737,-5.438,-55.043,53.0960912879105,0.4268374836173,1,0.007,0.10558860963668,0.261085190039318,1,0.004,0.0843598524100294,0.238558977719528,1,0.004,0.0831636197980362,0.0925543905635649,0.873,0.003,0.00998673769546441,0.0644606815203145,0.693,0.002,0.00656443222353523,0.198765399737877,1,0.004,0.0591229180413811,0.273991480996068,1,0.006,0.0491880740257396,0.118783093053735,1,0.002,0.0301189161992136,0.226249672346003,1,0.003,0.06783823860645,0.297454783748362,1,0.005,0.0756166441836581,0.509187418086501,1,0.006,0.169864913048149,0.531935779816514,1,0.009,0.154791741446834,42.5485714285714,49.726,2.853,46.3015254817799,-52.3771952817824,169.476,-282.399,4874.01046436053,16.9105294888598,354.426,-105.989,3976.19797707946,4.10404652686763,354.809,-189.711,1671.48765949226,-25.7106959370904,201.109,-140.738,1566.04968571601,-17.9652254259502,77.2,-220.425,573.472676080297,-12.5417909567497,107.794,-90.489,671.937652423813,-5.17427326343381,188.408,-168.539,517.83288138036,-2.80946592398427,74.748,-107.703,655.821835717854,-7.24327981651376,81.764,-107.098,295.654970327553,5.95939580602883,55.626,-41.542,173.367206371759,-1.08315923984273,57.792,-72.756,411.958483916265
"TRAPDQG128F93018C0",385.52476,2.81844185185185,0.704878443223443,0.323970386554622,0.176218948331047,10,0.109110158781443,0.226840190497752,0.0236019600920055,0.00376511756041129,-7.53986397984887,-1.158,-49.86,29.2590633629956,0.619832913518052,1,0.006,0.0916153594536051,0.630833753148615,1,0.008,0.104713347128675,0.486456759026029,1,0.018,0.0955687911958738,0.336111670864819,1,0.005,0.0648268202922479,0.329926112510495,1,0.012,0.0478409575612613,0.343699412258606,1,0.011,0.065860991924024,0.259400503778338,1,0.008,0.0370739344199141,0.283874055415617,1,0.004,0.0610308295027835,0.269104114189756,1,0.007,0.0477136933528071,0.395214945424013,1,0.022,0.0703766663646819,0.413010075566751,1,0.008,0.0848782923353724,0.312682619647355,1,0.007,0.0675573647312829,49.4014139378673,56.113,5.797,26.36622249994,31.2539034424853,163.121,-189.747,2289.54946570579,11.0930050377834,249.535,-109.655,949.440160704176,-5.46307976490344,200.314,-94.469,496.011012320523,-18.4892997481108,120.15,-103.322,885.102893650412,-21.2936188077246,157.959,-94.615,534.687911915075,2.72544080604534,68.886,-60.797,350.025815628216,-6.39362888329135,55.113,-51.636,213.004683176442,14.007637279597,73.188,-61.23,263.803240743954,6.17186817800168,55.584,-39.884,189.806138917902,-1.60579261125105,109.556,-131.995,214.466459752752,-7.40889588581024,50.141,-68.135,166.279238276546
"TRAPEBL128F149E768",243.63102,1.83671669230769,0.459497746212121,0.318056161879896,0.229751523178808,13,0.0811896407936887,0.169793115835578,0.035828360444413,0.00157686682429871,-16.4081590612777,-6.537,-59.997,32.0039307736221,0.288380704041721,1,0.01,0.0432053744574671,0.426189048239896,1,0.015,0.0886948871906073,0.352393741851369,1,0.014,0.0855781215273641,0.214148631029987,1,0.008,0.0272417115614394,0.39183963494133,1,0.015,0.0964700826045663,0.282140808344198,1,0.006,0.041965873097518,0.396050847457627,1,0.007,0.0957560692127273,0.284048239895697,1,0.007,0.0603161321346265,0.339958279009126,1,0.013,0.059354201912439,0.535688396349413,1,0.023,0.121941120792072,0.305843546284224,1,0.014,0.0656936203988957,0.335803129074316,1,0.023,0.093338803227794,39.9594954367666,50.207,0,32.3865344748486,14.1433129074316,192.648,-143.057,2575.6317457688,62.329628422425,152.316,-58.886,1135.40897011893,12.96470273794,174.626,-167.112,1194.25867350421,-42.3504993481095,67.869,-124.421,910.003613346932,1.24746153846154,210.985,-71.518,771.638596982527,10.6306036505867,97.445,-74.257,575.798575813981,6.62489569752282,68.058,-82.461,340.499783221483,9.23395436766623,74.817,-53.605,337.138453291649,7.05147457627119,99.288,-68.212,302.889686735319,-2.51847848761408,49.538,-54.625,233.604848114093,8.79104172099087,48.338,-40.769,206.78901960139
"TRAPEHR128E0786D5A",233.8624,1.84092912,0.460166863905325,0.290873631840796,0.230083871921182,10,0.10770196016499,0.185461664636983,0.0334711779234284,0.00335347344674611,-8.0066149068323,-2.906,-60,32.6931978191805,0.533689440993789,1,0.052,0.0770995004480702,0.679340372670807,1,0.035,0.107087888977473,0.55511801242236,1,0.021,0.0913374922746516,0.277367701863354,1,0.019,0.0351315288062792,0.274975155279503,1,0.013,0.0475112804764995,0.347489440993789,1,0.01,0.0744034715923488,0.226439751552795,1,0.021,0.0340107043879979,0.206299378881988,1,0.012,0.0486035209573252,0.174809937888199,1,0.013,0.0315540645777325,0.271826086956522,1,0.016,0.0590885642439974,0.268751552795031,1,0.01,0.100741935709651,0.243703105590062,1,0.01,0.0431613980624826,48.4116409937888,54.18,0,35.5392624766756,60.4383875776398,290.374,-93.053,1517.41188429985,13.9208434782609,200.78,-164.095,2128.74331737597,3.99888695652174,413.608,-152.547,1749.17572918745,-20.414098136646,111.896,-99.988,678.587084217969,-15.4598322981366,305.287,-116.35,1001.82685958005,-6.0712198757764,70.361,-74.936,326.719174562291,3.07690559006211,135.275,-93.005,394.499536936349,9.03929192546584,82.893,-66.45,257.824540092534,9.07175031055901,106.386,-59.682,283.957460851757,1.8299751552795,139.41,-112.378,353.163139143661,-3.17648074534161,36.401,-59.124,199.418234725064
"TRAPEIN128E078892E",181.03669,2.8405245,0.669700074349442,0.427982718676123,0.334890240740741,10,0.107730366087056,0.152578629227037,0.06057352241692,0.000888917483450936,-20.89,-9.305,-60,35.3512872765957,0.162353773584906,1,0.008,0.0245865175743789,0.527377358490566,1,0.014,0.133769772157545,0.160219339622642,1,0.017,0.0189609092232035,0.32673820754717,1,0.005,0.162619493950444,0.179858490566038,1,0.003,0.0463991714171016,0.296516509433962,1,0.011,0.110939758592042,0.414830188679245,1,0.003,0.143305975824078,0.174245283018868,1,0.006,0.0410988522235604,0.245735849056604,1,0.009,0.0909209560640528,0.15261320754717,1,0.007,0.0480838216691199,0.240978773584906,1,0.014,0.0682953494301708,0.126327830188679,1,0.005,0.0357134501929167,35.8739268867925,44.43,0,23.8423876518522,-42.5165636792453,171.13,-152.821,2878.42806249712,-32.2196320754717,75.855,-136.843,660.167696947054,-41.1200141509434,76.024,-252.641,1159.50683501635,-21.0301061320755,57.491,-75.204,639.364539026534,-8.42865330188679,102.632,-66.252,717.307952723488,1.04016509433962,69.01,-61.477,393.516980332018,-1.11001650943396,76.943,-84.766,566.71552876332,6.38017452830189,63.291,-41.166,260.860163548664,-11.0405778301887,105.368,-74.105,301.969087152321,-6.71119811320755,31.779,-59.973,296.256894499665,10.2284481132075,46.488,-36.687,211.725051576498
"TRAPEPB128E07861CC",199.63646,2.5894264,0.638915337620579,0.199437022977023,0.31944703525641,9,0.121127110248298,0.343296259611095,0.0567767030130668,0.00866845915114887,-8.28643612774451,0.721,-29.773,29.3397335988134,0.650558882235529,1,0.008,0.063642232793155,0.702410179640719,1,0.017,0.0786518585576101,0.613053892215569,1,0.015,0.083030674415405,0.492240518962076,1,0.017,0.0836530140209092,0.474763473053892,1,0.009,0.0764458051379758,0.449701596806387,1,0.007,0.0684413783990461,0.4609750499002,1,0.016,0.0711543300462013,0.416721556886228,1,0.013,0.0658167365777935,0.433340319361277,1,0.008,0.0644310838672306,0.476944111776447,1,0.011,0.0681659689013581,0.431285429141717,1,0.015,0.0641296507165489,0.480693612774451,1,0.007,0.0751989919471746,46.4600818363273,53.637,23.859,19.0157252060833,12.5471896207585,254.353,-171.543,3767.66450989408,57.2674261477046,251.137,-103.887,3046.52001727776,35.6028103792415,373.73,-93.956,2751.4156850729,16.0560199600798,106.276,-99.778,1057.691561596,0.9012375249501,145.819,-201.032,1397.71012295851,9.63064870259481,119.76,-118.228,839.330668565778,-4.34878343313373,110.421,-161.204,1171.43917259141,12.0947195608782,127.713,-80.387,751.232076741455,12.9550878243513,116.188,-83.802,673.663860887384,4.18347604790419,92.261,-103.467,472.294631166758,0.333323353293413,59.949,-44.968,247.906262155078
"TRAPEPI128F4226DDD",155.09361,1.450824,0.362679295774648,0.244241905511811,0.181341674473068,8,0.139943400265537,0.225916722165407,0.0765557652568665,0.00441848334305858,-15.4251116352201,-7.254,-60,15.1505222662581,0.580806603773585,1,0.007,0.106695951515377,0.396470125786164,1,0.018,0.075728495169118,0.308064465408805,1,0.012,0.0610977706408161,0.307825471698113,1,0.006,0.053475841932848,0.437168238993711,1,0.017,0.0921060425172089,0.407048742138365,1,0.016,0.0801990574629822,0.39234748427673,1,0.017,0.0816547940251572,0.481827044025157,1,0.015,0.0906477999603823,0.430114779874214,1,0.01,0.084403541135542,0.394740566037736,1,0.012,0.103865830225821,0.330665094339623,1,0.008,0.0781617349056604,0.394375786163522,1,0.008,0.0844178884836329,41.0230927672956,48.429,0,15.4412690953177,60.6482672955975,209.651,-152.792,2161.67494252372,-21.1731037735849,74.261,-112.27,610.251057148269,-9.42003616352201,125.622,-130.524,1052.29767443176,20.8358647798742,78.091,-45.152,313.956822164364,-11.9391289308176,158.528,-81.707,838.286719936107,-0.964006289308176,58.068,-93.905,359.010929130669,-13.2869842767296,132.158,-92.505,504.609231987154,3.29840566037736,75.165,-71.652,368.113939406834,-1.49856289308176,73.588,-66.431,378.288931389739,-3.64252044025157,58.512,-63.519,264.786959034227,11.9793144654088,55.024,-38.077,183.998008159224
"TRAPESV128F92FE5E9",101.15451,0.550518032786885,0.550518032786885,0.261381162790698,0.275238147138965,7,0.138165564738537,0.26013758556094,0.071090651321429,0.00513134014075598,-15.0395489690722,-8.262,-60,16.1697976435907,0.407935567010309,1,0.007,0.0632178537187991,0.451989690721649,1,0.026,0.0925631523482245,0.188868556701031,1,0.007,0.0240351067090226,0.299414948453608,1,0.014,0.0475824397759663,0.609798969072165,1,0.014,0.121089633900743,0.338149484536082,1,0.019,0.0522469801806122,0.330938144329897,1,0.021,0.0807025543035243,0.296675257731959,1,0.006,0.0684242250193133,0.407002577319588,1,0.019,0.0927620594248648,0.329773195876289,1,0.003,0.11162902336237,0.236603092783505,1,0.005,0.0588152890860172,0.525296391752577,1,0.022,0.110807010116146,40.5006159793814,48.592,0,13.9673094102866,-22.6766932989691,171.13,-112.38,1130.792700146,-14.1018840206186,80.326,-96.839,1460.55735650073,-12.6749458762887,296.417,-177.39,1731.5830104596,17.912293814433,82.615,-49.075,600.971255618876,-3.21605927835052,157.546,-66,928.710598877614,-7.15229381443299,59.895,-82.63,586.450067298463,-6.5986881443299,128.618,-61.409,428.504354520066,-3.59929639175258,35.344,-81.192,301.924036539832,-7.50533505154639,54.753,-84.553,376.063583024401,-0.838644329896907,39.897,-76.787,301.031863485575,8.00733505154639,65.864,-45.884,291.881950388742
"TRAPFGD128F4274B46",365.81596,2.66737288888889,0.666749197080292,0.244856733601071,0.166684001823154,10,0.106138434565111,0.235617768016464,0.0348644438586004,0.00381344674643343,-8.01930367892977,0.114,-21.068,8.5112017925902,0.590573913043478,1,0.018,0.108842968930796,0.487272240802676,1,0.024,0.0816184352061535,0.478129096989967,1,0.027,0.0809921111675241,0.351804682274247,1,0.015,0.064752350044996,0.360616053511706,1,0.023,0.0499045044275206,0.43147491638796,1,0.029,0.0727827247719977,0.328882943143813,1,0.016,0.0495348504116802,0.468688294314381,1,0.031,0.0910952990262052,0.431548494983278,1,0.02,0.0872328020308659,0.41378127090301,1,0.027,0.06458159134912,0.427221404682274,1,0.025,0.0789817949899934,0.31245016722408,1,0.017,0.0497612771335062,48.7795638795987,55.626,33.439,10.6668567802205,20.0487933110368,147.763,-92.42,908.809605983355,35.4367511705686,248.149,-76.672,1017.20758708128,7.5312,90.857,-88.466,637.69481031004,-1.73222073578595,118.907,-76.978,668.989139275206,-17.4468173913043,86.656,-65.451,419.811898609871,-3.13503210702341,64.298,-80.487,440.386077832971,-3.64936856187291,77.737,-74.547,238.835017833951,2.55669431438127,65.315,-47.472,207.904264948662,-0.775987959866221,57.35,-46.229,142.000197410832,6.39591973244147,67.843,-53.182,184.703718020327,6.97954180602007,53.755,-51.452,195.55570521629
"TRAPFIP128F42AC31E",243.9634,8.77244653846154,0.801692178217822,0.358769705882353,0.267227749725576,8,0.138655938906058,0.238932561195655,0.0492448047534999,0.00718462161989203,-19.822315712188,-3.708,-50.472,101.803191960473,0.268462555066079,1,0.002,0.088691304845815,0.447519823788546,1,0.009,0.136933073503498,0.323362701908957,1,0.006,0.0957160314891595,0.368675477239354,1,0.003,0.129527257765397,0.25898825256975,1,0.003,0.0809113851559126,0.220660792951542,1,0.003,0.0613092156517232,0.401599118942731,1,0.005,0.137636419940399,0.206494860499266,1,0.002,0.061243526811782,0.243942731277533,1,0.001,0.0882171599507644,0.183315712187959,1,0.001,0.0514437516498229,0.242321585903084,1,0.001,0.0715766802539518,0.23097503671072,1,0.002,0.077880050846506,36.8220881057269,51.258,6.639,104.473472503991,-1.84530837004405,199.975,-163.189,3161.52892628418,8.81045080763583,205.058,-136.114,3046.60759311853,-15.7307283406755,110.162,-176.708,1718.16074164815,11.2840411160059,150.64,-70.296,1192.32393440125,-8.89085462555066,90.686,-68.507,762.757952003835,1.46295741556535,113.739,-119.967,1219.73378436436,8.75077679882526,125.412,-138.133,611.829014994226,-0.397669603524229,79.946,-73.336,604.544117536266,3.90432158590308,84.049,-77.975,349.08188169496,-6.99365345080764,56.313,-62.539,293.685134441492,4.12800734214391,70.972,-56.917,563.149027445534
"TRAPFRM128F933A19B",163.86943,2.55088253968254,0.5100849375,0.297944418181818,0.170032367601246,11,0.0964832183769724,0.202125863255886,0.0487885385333921,0.00196108689125391,-11.0609546279492,-5.563,-60,22.4502459488467,0.470205081669691,1,0.013,0.0863936033195842,0.460127041742287,1,0.013,0.0957205947401419,0.261575317604356,1,0.007,0.0517607320442171,0.314607985480944,1,0.011,0.0554591842270252,0.537900181488203,1,0.017,0.126774708199967,0.309722323049002,1,0.016,0.0619034700280482,0.336651542649728,1,0.019,0.0697395729021614,0.335851179673321,1,0.015,0.0734549778122422,0.428404718693285,1,0.02,0.104659710450421,0.413515426497278,1,0.02,0.116943922943409,0.37102722323049,1,0.012,0.0970422592575483,0.432092558983666,1,0.007,0.120532607780894,46.4920925589837,52.869,0,23.6453531423263,67.4099219600726,239.607,-23.858,1174.94770587208,50.0947132486388,200.851,-149.463,785.197343735806,3.4724500907441,368.562,-296.079,930.848174662505,-20.6413575317604,75.269,-128.628,1156.92143900103,-18.3000453720508,103.617,-76.155,236.715718276119,22.5937949183303,76.497,-45.956,284.075850406956,0.880865698729583,76.401,-48.187,255.163273825567,2.47219963702359,45.458,-58.021,208.2749655528,3.52336297640653,48.54,-36.925,151.751689628009,-8.65453720508167,74.064,-92.987,151.525175812704,-19.0876624319419,17.936,-78.073,181.554061358568
"TRAPFXX128E0785EBA",195.0376,3.49110555555556,0.499047205128205,0.263920974289581,0.249575749039693,7,0.150769945555797,0.207662573780645,0.07962285220901,0.00236406223434886,-13.8755554054054,-4.541,-51.993,26.9677638873185,0.393462162162162,1,0.001,0.122158167713857,0.379625675675676,1,0.001,0.12233457011118,0.356577027027027,1,0.002,0.12441991422119,0.214281081081081,1,0.001,0.0568635717660827,0.261705405405405,1,0.003,0.0849265869802143,0.172172972972973,1,0.002,0.0408369064404052,0.23612027027027,1,0.002,0.06102640906082,0.379455405405405,1,0.001,0.121141918171013,0.310860810810811,1,0.002,0.076768758678638,0.468394594594595,1,0.003,0.154465153962623,0.201818918918919,1,0.002,0.04898450843726,0.257983783783784,1,0.001,0.0955805464213876,42.4112878378378,51.534,4.179,30.1194786464013,43.0772067567568,245.081,-83.133,2036.53234045652,-59.7004337837838,168.435,-250.562,2730.82597673309,-30.8801067567568,371.279,-192.964,2340.50367542161,40.2487905405405,156.698,-69.613,1469.94686038232,-15.6764243243243,129.843,-212.156,861.852062696566,-21.1668986486486,116.182,-111.618,1107.43157760947,-1.0631,153.213,-125.702,792.273434084709,-23.3402202702703,59.975,-85.444,451.307891365488,0.257444594594595,83.629,-74.658,432.074271327102,-2.27244324324324,52.375,-69.541,346.809506431145,8.07234054054054,93.613,-62.568,404.614044598354
"TRAPGCJ128F428CCD9",224.19714,1.79255154471545,0.587367585301837,0.429496436781609,0.195790148601399,9,0.112588557106482,0.252416199421634,0.0437991314251378,0.00684377116140401,-6.74668833652008,-1.995,-60,10.3213901268177,0.561210325047801,1,0.03,0.0901174499315033,0.657108986615679,1,0.042,0.0708874038079749,0.405900573613767,1,0.029,0.0505406337736167,0.382372848948375,1,0.05,0.0441623262345883,0.612650095602294,1,0.053,0.0769197489798759,0.48495793499044,1,0.044,0.0712074963114364,0.49006309751434,1,0.035,0.0772314002256361,0.546019120458891,1,0.046,0.0750329038482671,0.558841300191205,1,0.09,0.0756822525439001,0.621200764818356,1,0.093,0.0848069998461572,0.416189292543021,1,0.071,0.047947261034556,0.385585086042065,1,0.023,0.0492901321143125,50.7515449330784,54.426,0,8.66180254730665,111.623841300191,193.805,13.802,787.350961597371,-23.7291663479924,38.247,-84.086,244.395507556567,-24.4170286806883,124.916,-84.592,325.664549062394,8.32631166347992,72.31,-45.992,385.830038134481,-34.9143518164436,148.781,-68.059,257.670911458364,-11.6581453154876,63.944,-43.483,125.684969929035,-10.8773307839388,32.048,-61.399,129.183689325238,42.9709464627151,89.186,-27.228,195.564904897511,13.5056022944551,45.558,-17.511,128.081642504363,-0.0444130019120459,38.432,-94.088,103.20662914711,20.1815602294455,56.209,-11.611,74.6498350016337
"TRAPGFN12903CB5BAC",191.66608,1.477504609375,0.36938667311412,0.313179869281046,0.184693156370656,8,0.131023712847737,0.256617446342097,0.0731517021686884,0.00391041488554781,-9.98847960848287,-3.14,-29.654,23.579137619273,0.392660685154976,1,0.02,0.0812503650694644,0.304063621533442,1,0.013,0.0503190073835951,0.252123980424144,1,0.013,0.0403929453880519,0.302802610114193,1,0.014,0.0459296684899082,0.428032626427406,1,0.013,0.10600551854162,0.281024469820555,1,0.016,0.0379047461322756,0.442605220228385,1,0.038,0.0719046804955805,0.439030995106036,1,0.024,0.0980503372730278,0.405352365415987,1,0.014,0.0723810324984806,0.446230016313214,1,0.02,0.110113932300163,0.409213703099511,1,0.024,0.0875539395504803,0.43136867862969,1,0.021,0.103738079540245,47.5634893964111,53.981,26.111,26.5880263973547,-6.10771125611746,176.244,-142.978,1933.37356632009,33.0077862969005,226.343,-120.968,2700.75964228596,-8.47473572593801,408.732,-122.539,948.21051203462,-16.7341158238173,83.175,-103.102,656.341668279047,-13.0971141924959,81.098,-211.436,431.051678895435,-22.5116753670473,47.667,-120.179,548.64423082418,-3.23225448613377,92.645,-55.211,269.090756634477,17.8988923327896,66.865,-29.39,271.295410141984,5.42548450244698,74.851,-77.588,145.776158639057,-0.274646003262643,62.528,-76.034,128.655839314024,1.78729363784666,64.942,-46.941,228.139852080303
"TRAPGKY128F42972A9",208.77959,2.00427284313725,0.668188585209003,0.338378589951378,0.167052331730769,6,0.19418651028101,0.307297758368047,0.0681280674993183,0.0134386844937666,-5.68185113268608,-2.786,-27.123,7.72701277196792,0.575009708737864,1,0.029,0.101063902660855,0.455923948220065,1,0.031,0.0870670655195565,0.380406148867314,1,0.04,0.0447246046298773,0.427407766990291,1,0.025,0.0730690554987333,0.363527508090615,1,0.039,0.0596649141529375,0.468639158576052,1,0.014,0.0953200332777349,0.339645631067961,1,0.047,0.0420521221931992,0.53789644012945,1,0.056,0.0954847380424121,0.380582524271845,1,0.029,0.0658525158691445,0.32345145631068,1,0.018,0.0347602188714576,0.472622977346278,1,0.024,0.0954850002491437,0.357428802588997,1,0.02,0.05153245602482,51.9004611650485,55.162,25.551,11.4442170560259,37.3237055016181,263.148,-167.365,1245.68428021135,27.8546957928803,161.835,-92.264,907.54723519418,-5.38123300970874,423.823,-315.492,1048.60935539781,-20.0950469255663,64.522,-94.976,470.427505438637,-22.7933883495146,321.139,-96.17,597.731707028843,-3.37463268608414,75.33,-80.025,346.052302103111,-9.09028478964401,143.771,-57.618,352.362878657823,7.64116504854369,56.359,-35.971,210.068514144514,1.98189805825243,81.733,-45.743,196.803162065766,-2.19352427184466,64.201,-118.797,136.471165361647,-3.70033009708738,29.353,-65.605,147.817000921653
"TRAPGOC128F932F01A",238.32385,1.64242874125874,0.410662815198618,0.223778262910798,0.20533089732528,10,0.099070440868125,0.237884584358636,0.0357816055757743,0.00381635813810101,-9.28213039399625,-1.838,-60,13.8237429134979,0.52375703564728,1,0.009,0.0998260188471668,0.444837711069418,1,0.004,0.108685871290155,0.222590056285178,1,0.007,0.0326005895348325,0.28680487804878,1,0.011,0.0872054097789992,0.221344277673546,1,0.006,0.0293415930986796,0.437113508442777,1,0.01,0.13274217583613,0.21499530956848,1,0.011,0.0318497380061482,0.270238273921201,1,0.011,0.0787838605431211,0.249603189493433,1,0.01,0.0728029794827753,0.228711069418386,1,0.004,0.0588256741872121,0.364908067542214,1,0.005,0.129953948347999,0.336129455909944,1,0.004,0.0871224602207366,45.941392120075,51.773,0,12.2913904958627,21.773681988743,189.614,-86.097,1635.67213729877,-6.74101407129456,129.555,-147.078,2190.79134262046,12.2902748592871,342.216,-133.211,1785.42455173565,-41.8002720450281,87.905,-165.013,1477.18715290057,4.24647279549719,224.913,-91.848,1383.45397283729,-10.4402195121951,65.896,-101.504,732.067969884164,-5.79319981238274,122.317,-86.255,550.96205603985,9.15394559099437,86.161,-79.824,454.440051563234,-0.109772045028143,77.912,-63.675,413.544960099161,1.43400938086304,76.409,-51.29,391.434873770804,7.22670731707317,64.051,-65.677,300.685419655101
"TRAPGOZ128F933A945",180.55016,2.16303573170732,0.540737057057057,0.280357391304348,0.18024045954046,8,0.137427903691694,0.289589053811971,0.0512061578898628,0.00755405637975102,-10.5665612403101,-2.541,-47.699,47.8895283056382,0.509947286821705,1,0.007,0.10071870839713,0.516018604651163,1,0.011,0.112396490336559,0.409635658914729,1,0.016,0.0803573375463431,0.317897674418605,1,0.01,0.0650876044200491,0.370212403100775,1,0.005,0.0861130557465453,0.421671317829457,1,0.006,0.0980188980114594,0.397832558139535,1,0.004,0.0702037483172035,0.572603100775194,1,0.004,0.113001360859935,0.344773643410853,1,0.016,0.060388725080649,0.305524031007752,1,0.004,0.0573541380085705,0.330817054263566,1,0.004,0.0810339385285762,0.329868217054264,1,0.005,0.0580868133516298,44.5788992248062,54.228,9.548,63.0560895379652,22.1382015503876,280.861,-227.311,3502.44534805559,-7.44829147286822,325.006,-190.909,3033.86648276895,-1.22254263565891,291.471,-384.375,3426.80422188521,6.51815968992248,167.271,-89.448,1311.34175085179,2.00627131782946,197.602,-72.324,2022.74960644335,-13.6504666666667,97.394,-109.618,731.361232280331,0.896376744186046,186.33,-151.726,1182.1924539743,7.13684341085271,110.713,-90.882,622.267465933516,8.61625891472868,113.004,-62.681,614.223390946834,-2.19575968992248,96.648,-128.074,574.355664803963,-0.911438759689922,56.567,-65.263,346.260152998185
"TRAPGYN128F92C40CC",233.8537,1.83197706349206,0.458009862745098,0.253362621885157,0.229004931372549,11,0.0971666430764191,0.158653765153171,0.0335167671069562,0.00164828395523231,-10.3527012987013,-0.173,-57.895,48.9958296354913,0.38061038961039,1,0.004,0.122902407085872,0.287451298701299,1,0.005,0.0696254439961447,0.523056277056277,1,0.011,0.136707335941054,0.277804112554113,1,0.006,0.0654517654868606,0.304245670995671,1,0.002,0.0969830370884984,0.259961038961039,1,0.003,0.0821964795204795,0.190689393939394,1,0.007,0.0337545523900982,0.34150974025974,1,0.009,0.100527686795599,0.185252164502165,1,0.005,0.0349003101253207,0.226310606060606,1,0.005,0.0620782121950819,0.161998917748918,1,0.003,0.0426625232924353,0.333350649350649,1,0.004,0.111651757735223,43.1511136363636,54.976,1.042,64.8187521723382,4.84074567099567,146.066,-149.54,1750.5584128204,-31.0963214285714,90.875,-184.709,2616.65721909592,16.3095616883117,169.433,-189.251,2436.63977210778,21.7230670995671,150.491,-92.123,1539.1899589099,5.05477164502164,208.021,-96.677,2716.66024830641,-24.5990097402597,75.432,-108.229,897.543957346601,-0.884508658008658,84.925,-74.782,513.62115598584,10.3863982683983,78.216,-50.342,370.230731936552,5.86656385281385,83.138,-91.708,326.33284657555,2.36838095238095,98.423,-118.808,610.561070383429,-1.04737121212121,68.084,-73.238,281.22816355761
"TRAPHAH128F42677A4",244.73506,1.78872879699248,0.447265101663586,0.227026957328386,0.223631263837638,9,0.120002754202851,0.307555975020498,0.0572614728760154,0.00738375406824386,-7.53800185356812,0.515,-59.14,29.482972576991,0.533195551436515,1,0.054,0.0689612669189674,0.552110287303058,1,0.023,0.0947784284562254,0.522524559777572,1,0.009,0.0910535075131409,0.27632437442076,1,0.009,0.0288499002494923,0.348829471733086,1,0.016,0.0579132862920212,0.452632066728452,1,0.01,0.0978141641284705,0.371123262279889,1,0.011,0.0617164792264534,0.497724745134384,1,0.009,0.0983603165577968,0.36104077849861,1,0.012,0.0784307256082988,0.503726598702502,1,0.016,0.108276427037678,0.397532900834106,1,0.01,0.0835766406141191,0.305357738646895,1,0.007,0.0501961780267925,47.4302632066728,55.855,0,27.4280610085801,87.6496274328082,249.083,-81.52,1470.39307979984,-4.07639851714551,151.118,-188.366,2723.9523263735,14.5418202038925,359.108,-137.515,2302.32967227933,-6.13098609823911,124.325,-98.236,1230.61223292467,-3.77060704355885,146.346,-91.592,1310.24835814043,-10.4811028730306,82.758,-110.213,914.106417177719,-1.42681742354032,146.751,-90.22,526.249827249566,0.487416126042632,65.68,-67.696,371.629917976029,5.96332715477294,78.844,-52.467,305.996624819587,3.05585078776645,110.574,-94.728,410.340645546361,4.96410843373494,59.088,-54.72,289.976780684892
"TRAPHDI128F92F5EA1",190.13651,3.71198816326531,0.905241961722488,0.282941235119048,0.226312205005959,6,0.197921346089712,0.360310126655843,0.0807640258044076,0.0142193415083559,-13.4511604754829,-5.886,-49.078,17.0326158670664,0.228598811292719,1,0.003,0.101997627498585,0.171072808320951,1,0.003,0.0493229634410599,0.385548291233284,1,0.007,0.112131736131748,0.174453194650817,1,0.003,0.0500297660351659,0.268035661218425,1,0.005,0.0952298588454327,0.182916790490342,1,0.005,0.0530481805658742,0.271263001485884,1,0.007,0.0421077953106205,0.621508172362556,1,0.009,0.151197428876565,0.165884101040119,1,0.01,0.023934191904585,0.301820208023774,1,0.006,0.114339091138647,0.105193164933135,1,0.002,0.0178828346555933,0.170384843982169,1,0.004,0.04238441268662,43.189690936107,49.267,6.32,17.4197108864802,0.553552748885587,208.789,-139.525,2223.64861318509,-38.0021679049034,58.615,-148.392,946.872443461349,-26.9074784546805,99.387,-266.638,1173.24628696419,-7.52709806835067,72.077,-101.669,932.167456160011,-5.73709509658247,113.011,-77.226,685.902141604038,-16.558323922734,82.524,-87.074,575.008555883013,-4.39805200594354,104.109,-102.508,791.978358207113,-4.97868053491828,47.14,-71.736,431.195697434993,-6.05144130757801,76.835,-79.561,378.605365571327,0.273833580980683,54.148,-83.226,280.182331356192,16.5345928677563,69.351,-37.615,327.27234512864
